location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Estonia,2021-08-06,25,49,50.28,44.06,1.86
Estonia,2021-08-06,50,59,62.14,57.39,2.17
Estonia,2021-08-06,60,69,66.46,62.69,1.99
Estonia,2021-08-06,70,79,76.11,73.36,1.49
Estonia,2021-08-06,80,,78.48,75.76,1.65
Estonia,2021-08-13,0,17,8.97,3.3,0.14
Estonia,2021-08-13,18,24,51.38,39.4,1.83
Estonia,2021-08-13,25,49,52.6,45.95,1.97
Estonia,2021-08-13,50,59,63.91,58.86,2.28
Estonia,2021-08-13,60,69,67.83,63.83,2.07
Estonia,2021-08-13,70,79,76.98,73.99,1.54
Estonia,2021-08-13,80,,79.16,76.19,1.68
Estonia,2021-08-20,0,17,9.67,4.09,0.17
Estonia,2021-08-20,18,24,53.84,41.76,2.01
Estonia,2021-08-20,25,49,54.19,47.32,2.08
Estonia,2021-08-20,50,59,65.18,59.98,2.38
Estonia,2021-08-20,60,69,68.79,64.68,2.14
Estonia,2021-08-20,70,79,77.53,74.48,1.58
Estonia,2021-08-20,80,,79.61,76.53,1.69
Estonia,2021-08-27,0,17,10.42,5.06,0.21
Estonia,2021-08-27,18,24,56.53,44.51,2.25
Estonia,2021-08-27,25,49,55.73,48.78,2.22
Estonia,2021-08-27,50,59,66.24,61.09,2.53
Estonia,2021-08-27,60,69,69.66,65.6,2.26
Estonia,2021-08-27,70,79,78.03,75.03,1.63
Estonia,2021-08-27,80,,80.06,76.93,1.73
Estonia,2021-09-03,0,17,10.7,6.2,0.26
Estonia,2021-09-03,18,24,58.07,47.02,2.44
Estonia,2021-09-03,25,49,56.64,50.28,2.37
Estonia,2021-09-03,50,59,66.92,62.27,2.65
Estonia,2021-09-03,60,69,70.16,66.43,2.34
Estonia,2021-09-03,70,79,78.34,75.58,1.69
Estonia,2021-09-03,80,,80.34,77.34,1.76
Estonia,2021-09-10,0,17,10.85,7.29,0.31
Estonia,2021-09-10,18,24,59.19,49.52,2.66
Estonia,2021-09-10,25,49,57.32,51.81,2.54
Estonia,2021-09-10,50,59,67.44,63.47,2.8
Estonia,2021-09-10,60,69,70.67,67.42,2.47
Estonia,2021-09-10,70,79,78.71,76.13,1.76
Estonia,2021-09-10,80,,80.62,77.81,1.8
Estonia,2021-09-17,0,17,11.04,8.37,0.35
Estonia,2021-09-17,18,24,60.24,52.38,2.9
Estonia,2021-09-17,25,49,58.05,53.67,2.72
Estonia,2021-09-17,50,59,68.03,64.86,2.98
Estonia,2021-09-17,60,69,71.15,68.43,2.6
Estonia,2021-09-17,70,79,79.04,76.75,1.85
Estonia,2021-09-17,80,,80.99,78.33,1.85
Estonia,2021-09-24,0,17,11.25,9.41,0.41
Estonia,2021-09-24,18,24,61.13,55.43,3.15
Estonia,2021-09-24,25,49,58.71,55.63,2.92
Estonia,2021-09-24,50,59,68.6,66.37,3.15
Estonia,2021-09-24,60,69,71.62,69.61,2.74
Estonia,2021-09-24,70,79,79.37,77.56,1.94
Estonia,2021-09-24,80,,81.35,79.09,1.92
Estonia,2021-10-01,0,17,11.42,10.04,0.45
Estonia,2021-10-01,18,24,61.77,57.33,3.34
Estonia,2021-10-01,25,49,59.22,56.86,3.05
Estonia,2021-10-01,50,59,69.0,67.27,3.27
Estonia,2021-10-01,60,69,72.02,70.33,2.86
Estonia,2021-10-01,70,79,79.65,78.03,2.0
Estonia,2021-10-01,80,,81.66,79.53,2.0
Estonia,2021-10-08,0,17,11.57,10.54,0.49
Estonia,2021-10-08,18,24,62.35,58.99,3.52
Estonia,2021-10-08,25,49,59.69,57.87,3.19
Estonia,2021-10-08,50,59,69.33,68.01,3.42
Estonia,2021-10-08,60,69,72.36,70.89,3.06
Estonia,2021-10-08,70,79,79.9,78.39,2.17
Estonia,2021-10-08,80,,81.93,79.89,2.16
Estonia,2021-10-15,0,17,11.71,10.81,0.51
Estonia,2021-10-15,18,24,62.94,60.27,3.74
Estonia,2021-10-15,25,49,60.24,58.75,3.58
