location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Portugal,2021-06-11,60,69,93.16,50.72,0.29
Portugal,2021-06-11,70,79,98.58,54.77,0.43
Portugal,2021-06-11,80,,97.23,90.1,2.26
Portugal,2021-06-18,10,14,0.06,0.03,0.0
Portugal,2021-06-18,15,17,0.85,0.32,0.01
Portugal,2021-06-18,18,24,6.67,4.42,0.18
Portugal,2021-06-18,25,49,27.96,13.14,0.34
Portugal,2021-06-18,5,9,0.01,0.0,0.0
Portugal,2021-06-18,50,59,76.77,36.9,0.4
Portugal,2021-06-18,60,69,94.46,57.4,0.3
Portugal,2021-06-18,70,79,99.26,59.0,0.44
Portugal,2021-06-18,80,,97.66,90.81,2.27
Portugal,2021-06-25,10,14,0.08,0.03,0.0
Portugal,2021-06-25,15,17,0.98,0.41,0.01
Portugal,2021-06-25,18,24,7.17,4.83,0.19
Portugal,2021-06-25,25,49,37.03,14.87,0.35
Portugal,2021-06-25,5,9,0.01,0.0,0.0
Portugal,2021-06-25,50,59,83.03,47.18,0.43
Portugal,2021-06-25,60,69,95.72,61.93,0.32
Portugal,2021-06-25,70,79,99.94,66.05,0.45
Portugal,2021-06-25,80,,98.25,91.51,2.28
Portugal,2021-07-02,10,14,0.09,0.04,0.0
Portugal,2021-07-02,15,17,1.05,0.5,0.01
Portugal,2021-07-02,18,24,7.56,5.26,0.19
Portugal,2021-07-02,25,49,47.11,16.79,0.36
Portugal,2021-07-02,5,9,0.01,0.0,0.0
Portugal,2021-07-02,50,59,87.0,57.03,0.45
Portugal,2021-07-02,60,69,96.7,68.59,0.34
Portugal,2021-07-02,70,79,100.53,78.99,0.47
Portugal,2021-07-02,80,,98.79,92.31,2.3
Portugal,2021-07-09,10,14,0.1,0.04,0.0
Portugal,2021-07-09,15,17,1.19,0.71,0.01
Portugal,2021-07-09,18,24,9.36,5.95,0.2
Portugal,2021-07-09,25,49,59.14,21.31,0.37
Portugal,2021-07-09,5,9,0.01,0.0,0.0
Portugal,2021-07-09,50,59,89.84,69.5,0.47
Portugal,2021-07-09,60,69,97.55,80.45,0.36
Portugal,2021-07-09,70,79,101.05,91.3,0.48
Portugal,2021-07-09,80,,99.24,93.09,2.3
Portugal,2021-07-16,10,14,0.11,0.05,0.0
Portugal,2021-07-16,15,17,1.29,0.81,0.01
Portugal,2021-07-16,18,24,12.03,7.0,0.2
Portugal,2021-07-16,25,49,68.36,30.9,0.38
Portugal,2021-07-16,50,59,91.3,75.55,0.48
Portugal,2021-07-16,60,69,98.22,86.13,0.36
Portugal,2021-07-16,70,79,101.48,94.3,0.49
Portugal,2021-07-16,80,,99.62,93.61,2.31
Portugal,2021-07-23,10,14,0.12,0.06,0.0
Portugal,2021-07-23,15,17,1.38,0.9,0.01
Portugal,2021-07-23,18,24,16.8,9.56,0.21
Portugal,2021-07-23,25,49,74.39,41.31,0.4
Portugal,2021-07-23,5,9,0.01,0.0,0.0
Portugal,2021-07-23,50,59,92.88,81.5,0.49
Portugal,2021-07-23,60,69,99.05,89.75,0.37
Portugal,2021-07-23,70,79,102.02,96.63,0.49
Portugal,2021-07-23,80,,100.04,94.07,2.31
Portugal,2021-07-30,10,14,0.21,0.07,0.0
Portugal,2021-07-30,15,17,1.76,1.03,0.01
Portugal,2021-07-30,18,24,22.04,12.51,0.21
Portugal,2021-07-30,25,49,78.22,52.01,0.41
Portugal,2021-07-30,50,59,94.25,85.75,0.5
Portugal,2021-07-30,60,69,99.92,92.99,0.38
Portugal,2021-07-30,70,79,102.64,98.17,0.5
Portugal,2021-07-30,80,,100.5,94.49,2.31
Portugal,2021-08-06,10,14,0.38,0.08,0.0
Portugal,2021-08-06,15,17,2.98,1.1,0.01
Portugal,2021-08-06,18,24,35.19,19.8,0.22
Portugal,2021-08-06,25,49,81.44,63.59,0.42
Portugal,2021-08-06,5,9,0.01,0.0,0.0
Portugal,2021-08-06,50,59,95.44,88.73,0.5
Portugal,2021-08-06,60,69,100.67,94.24,0.38
Portugal,2021-08-06,70,79,103.18,98.78,0.5
Portugal,2021-08-06,80,,100.93,94.8,2.32
Portugal,2021-08-13,10,14,0.78,0.09,0.0
Portugal,2021-08-13,15,17,47.16,1.24,0.01
Portugal,2021-08-13,18,24,55.58,30.45,0.22
Portugal,2021-08-13,25,49,85.43,70.8,0.43
Portugal,2021-08-13,5,9,0.01,0.0,0.0
Portugal,2021-08-13,50,59,96.44,90.08,0.51
Portugal,2021-08-13,60,69,101.18,94.86,0.38
Portugal,2021-08-13,70,79,103.52,99.12,0.5
Portugal,2021-08-13,80,,101.23,95.05,2.32
Portugal,2021-08-20,10,14,24.37,0.19,0.0
Portugal,2021-08-20,15,17,65.9,1.6,0.02
Portugal,2021-08-20,18,24,75.0,40.05,0.23
Portugal,2021-08-20,25,49,89.14,75.24,0.44
Portugal,2021-08-20,5,9,0.01,0.0,0.0
Portugal,2021-08-20,50,59,97.27,90.86,0.51
Portugal,2021-08-20,60,69,101.57,95.14,0.39
Portugal,2021-08-20,70,79,103.81,99.29,0.5
Portugal,2021-08-20,80,,101.47,95.22,2.32
Portugal,2021-08-27,10,14,41.7,0.35,0.0
Portugal,2021-08-27,15,17,80.3,2.6,0.02
Portugal,2021-08-27,18,24,84.16,45.72,0.23
Portugal,2021-08-27,25,49,92.43,77.71,0.44
Portugal,2021-08-27,50,59,98.15,91.34,0.51
Portugal,2021-08-27,60,69,102.01,95.36,0.39
Portugal,2021-08-27,70,79,104.14,99.44,0.51
Portugal,2021-08-27,80,,101.76,95.36,2.32
Portugal,2021-09-03,10,14,46.82,0.63,0.0
Portugal,2021-09-03,15,17,85.63,36.68,0.05
Portugal,2021-09-03,18,24,87.6,58.65,0.25
Portugal,2021-09-03,25,49,94.08,80.19,0.45
Portugal,2021-09-03,5,9,0.01,0.0,0.0
Portugal,2021-09-03,50,59,98.99,91.7,0.52
Portugal,2021-09-03,60,69,102.47,95.55,0.4
Portugal,2021-09-03,70,79,104.49,99.58,0.51
Portugal,2021-09-03,80,,102.05,95.48,2.33
Portugal,2021-09-10,10,14,49.45,20.43,0.02
Portugal,2021-09-10,15,17,88.1,56.61,0.07
Portugal,2021-09-10,18,24,89.41,68.77,0.26
Portugal,2021-09-10,25,49,94.91,82.16,0.46
Portugal,2021-09-10,5,9,0.01,0.0,0.0
Portugal,2021-09-10,50,59,99.32,91.96,0.52
Portugal,2021-09-10,60,69,102.67,95.66,0.4
Portugal,2021-09-10,70,79,104.64,99.66,0.51
Portugal,2021-09-10,80,,102.17,95.57,2.33
Portugal,2021-09-17,10,14,51.15,36.18,0.03
Portugal,2021-09-17,15,17,89.6,71.68,0.1
Portugal,2021-09-17,18,24,90.7,75.57,0.27
Portugal,2021-09-17,25,49,95.55,84.22,0.47
