date,indicator,value,entity
2020-11-11,Daily ICU occupancy,721.0,Chile
2020-11-12,Daily ICU occupancy,726.0,Chile
2020-11-13,Daily ICU occupancy,733.0,Chile
2020-11-14,Daily ICU occupancy,731.0,Chile
2020-11-15,Daily ICU occupancy,721.0,Chile
2020-11-16,Daily ICU occupancy,724.0,Chile
2020-11-17,Daily ICU occupancy,730.0,Chile
2020-11-18,Daily ICU occupancy,726.0,Chile
2020-11-19,Daily ICU occupancy,715.0,Chile
2020-11-20,Daily ICU occupancy,717.0,Chile
2020-11-21,Daily ICU occupancy,712.0,Chile
2020-11-22,Daily ICU occupancy,698.0,Chile
2020-11-23,Daily ICU occupancy,704.0,Chile
2020-11-24,Daily ICU occupancy,695.0,Chile
2020-11-25,Daily ICU occupancy,700.0,Chile
2020-11-26,Daily ICU occupancy,694.0,Chile
2020-11-27,Daily ICU occupancy,693.0,Chile
2020-11-28,Daily ICU occupancy,703.0,Chile
2020-11-29,Daily ICU occupancy,693.0,Chile
2020-11-30,Daily ICU occupancy,690.0,Chile
2020-12-01,Daily ICU occupancy,695.0,Chile
2020-12-02,Daily ICU occupancy,694.0,Chile
2020-12-03,Daily ICU occupancy,687.0,Chile
2020-12-04,Daily ICU occupancy,683.0,Chile
2020-12-05,Daily ICU occupancy,664.0,Chile
2020-12-06,Daily ICU occupancy,658.0,Chile
2020-12-07,Daily ICU occupancy,657.0,Chile
2020-12-08,Daily ICU occupancy,655.0,Chile
2020-12-09,Daily ICU occupancy,667.0,Chile
2020-12-10,Daily ICU occupancy,671.0,Chile
2020-12-11,Daily ICU occupancy,663.0,Chile
2020-12-12,Daily ICU occupancy,651.0,Chile
2020-12-13,Daily ICU occupancy,637.0,Chile
2020-12-14,Daily ICU occupancy,628.0,Chile
2020-12-15,Daily ICU occupancy,630.0,Chile
2020-12-16,Daily ICU occupancy,638.0,Chile
2020-12-17,Daily ICU occupancy,627.0,Chile
2020-12-18,Daily ICU occupancy,668.0,Chile
2020-12-19,Daily ICU occupancy,672.0,Chile
2020-12-20,Daily ICU occupancy,663.0,Chile
2020-12-21,Daily ICU occupancy,673.0,Chile
2020-12-22,Daily ICU occupancy,683.0,Chile
2020-12-23,Daily ICU occupancy,694.0,Chile
2020-12-24,Daily ICU occupancy,699.0,Chile
2020-12-25,Daily ICU occupancy,678.0,Chile
2020-12-26,Daily ICU occupancy,700.0,Chile
2020-12-27,Daily ICU occupancy,716.0,Chile
2020-12-28,Daily ICU occupancy,734.0,Chile
2020-12-29,Daily ICU occupancy,745.0,Chile
2020-12-30,Daily ICU occupancy,752.0,Chile
2020-12-31,Daily ICU occupancy,766.0,Chile
2021-01-01,Daily ICU occupancy,794.0,Chile
2021-01-02,Daily ICU occupancy,791.0,Chile
2021-01-03,Daily ICU occupancy,781.0,Chile
2021-01-04,Daily ICU occupancy,787.0,Chile
2021-01-05,Daily ICU occupancy,801.0,Chile
2021-01-06,Daily ICU occupancy,820.0,Chile
2021-01-07,Daily ICU occupancy,862.0,Chile
2021-01-08,Daily ICU occupancy,873.0,Chile
2021-01-09,Daily ICU occupancy,911.0,Chile
2021-01-10,Daily ICU occupancy,946.0,Chile
2021-01-11,Daily ICU occupancy,939.0,Chile
2021-01-12,Daily ICU occupancy,951.0,Chile
2021-01-13,Daily ICU occupancy,981.0,Chile
2021-01-14,Daily ICU occupancy,1000.0,Chile
2021-01-15,Daily ICU occupancy,1025.0,Chile
2021-01-16,Daily ICU occupancy,1044.0,Chile
2021-01-17,Daily ICU occupancy,1049.0,Chile
2021-01-18,Daily ICU occupancy,1073.0,Chile
2021-01-19,Daily ICU occupancy,1081.0,Chile
2021-01-20,Daily ICU occupancy,1150.0,Chile
2021-01-21,Daily ICU occupancy,1193.0,Chile
2021-01-22,Daily ICU occupancy,1221.0,Chile
2021-01-23,Daily ICU occupancy,1266.0,Chile
2021-01-24,Daily ICU occupancy,1263.0,Chile
2021-01-25,Daily ICU occupancy,1272.0,Chile
2021-01-26,Daily ICU occupancy,1287.0,Chile
2021-01-27,Daily ICU occupancy,1328.0,Chile
2021-01-28,Daily ICU occupancy,1339.0,Chile
2021-01-29,Daily ICU occupancy,1394.0,Chile
2021-01-30,Daily ICU occupancy,1410.0,Chile
2021-01-31,Daily ICU occupancy,1453.0,Chile
2021-02-01,Daily ICU occupancy,1456.0,Chile
2021-02-02,Daily ICU occupancy,1458.0,Chile
2021-02-03,Daily ICU occupancy,1484.0,Chile
2021-02-04,Daily ICU occupancy,1510.0,Chile
2021-02-05,Daily ICU occupancy,1487.0,Chile
2021-02-06,Daily ICU occupancy,1503.0,Chile
2021-02-07,Daily ICU occupancy,1509.0,Chile
2021-02-08,Daily ICU occupancy,1506.0,Chile
2021-02-09,Daily ICU occupancy,1525.0,Chile
