entity,indicator,date,value
Latvia,Weekly new hospital admissions,2022-07-31,171.67138174081185
Latvia,Weekly new ICU admissions,2022-07-31,2.959851409324342
Latvia,Weekly new hospital admissions,2022-08-07,200.2832786976138
Latvia,Weekly new ICU admissions,2022-08-07,5.919702818648684
Latvia,Weekly new hospital admissions,2022-08-14,294.99852379599275
Latvia,Weekly new ICU admissions,2022-08-14,11.839405637297368
Latvia,Weekly new hospital admissions,2022-08-21,226.92194138153292
Latvia,Weekly new ICU admissions,2022-08-21,16.772491319504603
Latvia,Weekly new hospital admissions,2022-08-28,200.2832786976138
Latvia,Weekly new ICU admissions,2022-08-28,15.785874183063157
Latvia,Weekly new hospital admissions,2022-09-04,183.5107873781092
Latvia,Weekly new ICU admissions,2022-09-04,12.826022773738815
Latvia,Weekly new hospital admissions,2022-09-11,234.81487847306445
Latvia,Weekly new ICU admissions,2022-09-11,8.879554227973028
Latvia,Weekly new hospital admissions,2022-09-18,301.90484375108286
Latvia,Weekly new ICU admissions,2022-09-18,9.866171364414473
Latvia,Weekly new hospital admissions,2022-09-25,401.55317453166913
Latvia,Weekly new ICU admissions,2022-09-25,7.892937091531579
Latvia,Weekly new hospital admissions,2022-10-02,367.0215747562184
Latvia,Weekly new ICU admissions,2022-10-02,8.879554227973028
Latvia,Weekly new hospital admissions,2022-10-09,382.8074489392817
Latvia,Weekly new ICU admissions,2022-10-09,12.826022773738815
Latvia,Weekly new hospital admissions,2022-10-16,303.87807802396577
Latvia,Weekly new ICU admissions,2022-10-16,12.826022773738815
Latvia,Weekly new hospital admissions,2022-10-23,197.32342728828945
Latvia,Weekly new ICU admissions,2022-10-23,6.906319955090131
Latvia,Weekly new hospital admissions,2022-10-30,228.89517565441577
Latvia,Weekly new ICU admissions,2022-10-30,7.892937091531579
Latvia,Weekly new hospital admissions,2022-11-06,155.88550755774867
Latvia,Weekly new ICU admissions,2022-11-06,4.933085682207235
Latvia,Weekly new hospital admissions,2022-11-13,153.9122732848658
Latvia,Weekly new ICU admissions,2022-11-13,2.959851409324342
Latvia,Weekly new hospital admissions,2022-11-20,142.07286764756844
Latvia,Weekly new ICU admissions,2022-11-20,2.959851409324342
Latvia,Weekly new hospital admissions,2022-11-27,193.3769587425237
Latvia,Weekly new ICU admissions,2022-11-27,4.933085682207235
Latvia,Weekly new hospital admissions,2022-12-04,269.3464782485151
Latvia,Weekly new ICU admissions,2022-12-04,9.866171364414473
Latvia,Weekly new hospital admissions,2022-12-11,384.7806832121645
Latvia,Weekly new ICU admissions,2022-12-11,8.879554227973028
Latvia,Weekly new hospital admissions,2022-12-18,377.8743632570743
Latvia,Weekly new ICU admissions,2022-12-18,9.866171364414473
Latvia,Weekly new hospital admissions,2022-12-25,342.35614634518225
Latvia,Weekly new ICU admissions,2022-12-25,11.839405637297368
Latvia,Weekly new hospital admissions,2023-01-01,314.73086652482175
Latvia,Weekly new ICU admissions,2023-01-01,10.852788500855922
Latvia,Weekly new hospital admissions,2023-01-08,210.1494500620283
Latvia,Weekly new ICU admissions,2023-01-08,16.772491319504603
Latvia,Weekly new hospital admissions,2023-01-15,162.7918275128388
Latvia,Weekly new ICU admissions,2023-01-15,14.79925704662171
Latvia,Weekly new hospital admissions,2023-01-22,123.32714205518091
Latvia,Weekly new ICU admissions,2023-01-22,14.79925704662171
Latvia,Weekly new hospital admissions,2023-01-29,143.05948478400987
Latvia,Weekly new ICU admissions,2023-01-29,8.879554227973028
Latvia,Weekly new hospital admissions,2023-02-05,118.39405637297368
Latvia,Weekly new ICU admissions,2023-02-05,9.866171364414473
Latvia,Weekly new hospital admissions,2023-02-12,126.28699346450526
Latvia,Weekly new ICU admissions,2023-02-12,3.9464685457657893
Latvia,Weekly new hospital admissions,2023-02-19,132.20669628315395
Latvia,Weekly new ICU admissions,2023-02-19,7.892937091531579
Latvia,Weekly new hospital admissions,2023-02-26,113.46097069076646
Latvia,Weekly new ICU admissions,2023-02-26,8.879554227973028
Latvia,Weekly new hospital admissions,2023-03-05,132.20669628315395
Latvia,Weekly new ICU admissions,2023-03-05,5.919702818648684
Latvia,Weekly new hospital admissions,2023-03-12,147.00595332977565
Latvia,Weekly new ICU admissions,2023-03-12,7.892937091531579
Latvia,Weekly new hospital admissions,2023-03-26,142.07286764756844
Latvia,Weekly new ICU admissions,2023-03-26,4.933085682207235
Latvia,Weekly new hospital admissions,2020-05-17,9.866171364414473
Latvia,Weekly new ICU admissions,2020-05-17,0.986617136441446
Latvia,Weekly new hospital admissions,2020-07-05,0.986617136441446
Latvia,Weekly new ICU admissions,2020-07-05,0.0
Latvia,Weekly new hospital admissions,2020-07-12,0.986617136441446
Latvia,Weekly new ICU admissions,2020-07-12,0.0
Latvia,Weekly new hospital admissions,2020-07-19,0.986617136441446
Latvia,Weekly new ICU admissions,2020-07-19,0.0
Latvia,Weekly new hospital admissions,2023-03-19,186.47063878743356
Latvia,Weekly new ICU admissions,2023-03-19,8.879554227973028
Latvia,Weekly new hospital admissions,2023-04-02,221.98885569932565
Latvia,Weekly new ICU admissions,2023-04-02,12.826022773738815
