date,indicator,value,entity
2020-10-20,Daily hospital occupancy,16,Australia
2020-10-21,Daily hospital occupancy,16,Australia
2020-10-22,Daily hospital occupancy,20,Australia
2020-10-23,Daily hospital occupancy,18,Australia
2020-10-24,Daily hospital occupancy,17,Australia
2020-10-25,Daily hospital occupancy,17,Australia
2020-10-26,Daily hospital occupancy,15,Australia
2020-10-27,Daily hospital occupancy,13,Australia
2020-10-28,Daily hospital occupancy,19,Australia
2020-10-29,Daily hospital occupancy,20,Australia
2020-10-30,Daily hospital occupancy,17,Australia
2020-10-31,Daily hospital occupancy,17,Australia
2020-11-01,Daily hospital occupancy,16,Australia
2020-11-02,Daily hospital occupancy,15,Australia
2020-11-03,Daily hospital occupancy,20,Australia
2020-11-04,Daily hospital occupancy,21,Australia
2020-11-05,Daily hospital occupancy,20,Australia
2020-11-06,Daily hospital occupancy,19,Australia
2020-11-07,Daily hospital occupancy,19,Australia
2020-11-08,Daily hospital occupancy,20,Australia
2020-11-09,Daily hospital occupancy,20,Australia
2020-11-10,Daily hospital occupancy,22,Australia
2020-11-11,Daily hospital occupancy,22,Australia
2020-11-12,Daily hospital occupancy,22,Australia
2020-11-13,Daily hospital occupancy,21,Australia
2020-11-14,Daily hospital occupancy,22,Australia
2020-11-15,Daily hospital occupancy,24,Australia
2020-11-16,Daily hospital occupancy,23,Australia
2020-11-17,Daily hospital occupancy,22,Australia
2020-11-18,Daily hospital occupancy,26,Australia
2020-11-19,Daily hospital occupancy,23,Australia
2020-11-20,Daily hospital occupancy,25,Australia
2020-11-21,Daily hospital occupancy,22,Australia
2020-11-22,Daily hospital occupancy,21,Australia
2020-11-23,Daily hospital occupancy,25,Australia
2020-11-24,Daily hospital occupancy,24,Australia
2020-11-25,Daily hospital occupancy,24,Australia
2020-11-26,Daily hospital occupancy,22,Australia
2020-11-27,Daily hospital occupancy,21,Australia
2020-11-28,Daily hospital occupancy,21,Australia
2020-11-29,Daily hospital occupancy,22,Australia
2020-11-30,Daily hospital occupancy,21,Australia
2020-12-01,Daily hospital occupancy,21,Australia
2020-12-02,Daily hospital occupancy,26,Australia
2020-12-03,Daily hospital occupancy,27,Australia
2020-12-04,Daily hospital occupancy,28,Australia
2020-12-05,Daily hospital occupancy,29,Australia
2020-12-06,Daily hospital occupancy,33,Australia
2020-12-07,Daily hospital occupancy,37,Australia
2020-12-08,Daily hospital occupancy,32,Australia
2020-12-09,Daily hospital occupancy,38,Australia
2020-12-10,Daily hospital occupancy,38,Australia
2020-12-11,Daily hospital occupancy,37,Australia
2020-12-12,Daily hospital occupancy,34,Australia
2020-12-13,Daily hospital occupancy,28,Australia
2020-12-14,Daily hospital occupancy,31,Australia
2020-12-15,Daily hospital occupancy,28,Australia
2020-12-16,Daily hospital occupancy,29,Australia
2020-12-17,Daily hospital occupancy,24,Australia
2020-12-18,Daily hospital occupancy,25,Australia
2020-12-19,Daily hospital occupancy,26,Australia
2020-12-20,Daily hospital occupancy,23,Australia
2020-12-21,Daily hospital occupancy,22,Australia
2020-12-22,Daily hospital occupancy,20,Australia
2020-12-23,Daily hospital occupancy,21,Australia
2020-12-24,Daily hospital occupancy,24,Australia
2020-12-25,Daily hospital occupancy,23,Australia
2020-12-26,Daily hospital occupancy,25,Australia
2020-12-27,Daily hospital occupancy,19,Australia
2020-12-28,Daily hospital occupancy,24,Australia
2020-12-29,Daily hospital occupancy,19,Australia
2020-12-30,Daily hospital occupancy,22,Australia
2020-12-31,Daily hospital occupancy,19,Australia
2021-01-01,Daily hospital occupancy,25,Australia
2021-01-02,Daily hospital occupancy,26,Australia
2021-01-03,Daily hospital occupancy,26,Australia
2021-01-04,Daily hospital occupancy,32,Australia
2021-01-05,Daily hospital occupancy,36,Australia
2021-01-06,Daily hospital occupancy,38,Australia
2021-01-07,Daily hospital occupancy,41,Australia
2021-01-08,Daily hospital occupancy,40,Australia
2021-01-09,Daily hospital occupancy,41,Australia
2021-01-10,Daily hospital occupancy,45,Australia
2021-01-11,Daily hospital occupancy,47,Australia
2021-01-12,Daily hospital occupancy,44,Australia
